0,2019-01-23 13:00:00,24.716126947534423
0,2019-09-22 17:00:00,27.335521892258214
0,2019-04-18 10:00:00,27.547462758485402
0,2019-03-14 05:00:00,26.820493511904687
0,2019-12-15 12:00:00,28.47265417698584
0,2019-09-09 04:00:00,27.81426772262999
0,2019-12-23 15:00:00,29.20694887837112
0,2019-06-04 02:00:00,27.492395736863443
0,2019-11-17 07:00:00,28.874897002775825
0,2019-08-17 11:00:00,28.827400648926062
0,2019-10-08 20:00:00,29.070779503705964
0,2019-06-16 05:00:00,29.186124336330312
0,2019-06-12 19:00:00,29.58619970007926
0,2019-06-25 02:00:00,26.758323542920674
0,2019-10-02 10:00:00,26.8108056651283
0,2019-10-01 08:00:00,26.12404086192703
0,2019-01-14 05:00:00,28.623992641235077
0,2019-09-25 04:00:00,27.990154057483593
0,2019-04-10 02:00:00,30.13331941443924
0,2019-02-22 22:00:00,27.126022820880607
0,2019-02-05 03:00:00,26.212225914903197
0,2019-04-26 22:00:00,31.179985703752237
0,2019-08-10 02:00:00,28.470089476268914
0,2019-04-04 18:00:00,30.772605474240173
0,2019-11-13 03:00:00,28.133088895803194
0,2019-05-13 04:00:00,29.128722786473087
0,2019-07-27 13:00:00,28.065987855040802
0,2019-11-21 03:00:00,28.582852301209485
0,2019-04-24 00:00:00,30.586256941821965
0,2019-09-23 14:00:00,28.390213086737344
0,2019-06-02 23:00:00,29.6634671242855
0,2019-12-25 11:00:00,27.321112959347637
0,2019-05-26 08:00:00,30.680500646328955
0,2019-06-07 22:00:00,29.493536273084942
0,2019-09-26 07:00:00,27.330350631832516
0,2019-05-07 15:00:00,30.760515267829504
0,2019-06-26 11:00:00,29.804187477189576
0,2019-01-10 17:00:00,28.285834423744518
0,2019-01-09 04:00:00,28.295462316462626
0,2019-07-31 07:00:00,27.581201062131758
0,2019-05-02 17:00:00,31.380629758273233
0,2019-08-20 23:00:00,26.964258399442702
0,2019-02-01 16:00:00,28.31573797511037
0,2019-06-17 21:00:00,28.419961813984386
0,2019-01-28 03:00:00,26.566287377525
0,2019-02-23 06:00:00,28.957874856856336
0,2019-02-01 03:00:00,27.81836043119766
0,2019-01-23 00:00:00,24.696991687970222
0,2019-03-23 11:00:00,30.011492290904506
0,2019-04-25 02:00:00,30.88111246781978
0,2019-07-09 12:00:00,29.121806314187424
0,2019-02-15 18:00:00,27.900510497531958
0,2019-10-03 21:00:00,26.421559095855564
0,2019-03-18 13:00:00,30.270356242364134
0,2019-03-23 02:00:00,29.574552676073004
0,2019-05-17 05:00:00,29.262384996858813
0,2019-05-30 07:00:00,30.229867034769676
0,2019-11-15 07:00:00,27.18758759175997
0,2019-08-15 19:00:00,26.957845029957085
0,2019-12-25 09:00:00,27.241940984935802
0,2019-09-29 07:00:00,25.249346916648264
0,2019-05-21 18:00:00,30.586672974062427
0,2019-06-04 03:00:00,27.800365363606506
0,2019-12-13 12:00:00,27.875847653894184
0,2019-08-28 23:00:00,27.80963768938504
0,2019-08-27 02:00:00,27.97487062071091
0,2019-04-17 16:00:00,28.782071381698998
0,2019-11-22 05:00:00,27.450023588076434
0,2019-08-09 12:00:00,25.491288051001728
0,2019-03-13 08:00:00,26.636117739406064
0,2019-04-11 07:00:00,30.852435491516665
0,2019-09-27 23:00:00,26.29682089056001
0,2019-05-05 08:00:00,27.496933908192236
0,2019-07-24 03:00:00,27.871248354227422
0,2019-01-19 22:00:00,28.751149942854802
0,2019-12-26 08:00:00,26.879939716267085
0,2019-03-19 20:00:00,30.94776447012168
0,2019-06-06 06:00:00,27.519090600399114
0,2019-10-17 16:00:00,31.112284187516345
0,2019-03-03 15:00:00,28.75011153291946
0,2019-11-23 01:00:00,28.571045283104798
0,2019-11-10 12:00:00,28.896472068740994
0,2019-09-19 08:00:00,27.248930330160263
0,2019-03-05 14:00:00,28.671424754578833
0,2019-05-13 02:00:00,29.00375166396003
0,2019-01-11 13:00:00,28.47637340053297
0,2019-11-20 20:00:00,27.775681894416135
0,2019-07-20 07:00:00,29.109229632786278
0,2019-10-10 12:00:00,29.111651043992957
0,2019-06-04 15:00:00,29.55604481956083
0,2019-05-25 05:00:00,29.230189176436472
0,2019-10-25 05:00:00,28.485912872654286
0,2019-02-09 02:00:00,25.344639082957197
0,2019-03-28 23:00:00,29.10444580962596
0,2019-09-19 20:00:00,26.125418706005362
0,2019-12-29 05:00:00,27.90155591185959
0,2019-06-09 17:00:00,31.622543327069867
0,2019-08-27 04:00:00,28.4129519357568
0,2019-02-03 07:00:00,27.478879352429505
0,2019-01-22 22:00:00,26.67887952771641
0,2019-05-13 14:00:00,31.190564701914276
0,2019-11-07 20:00:00,27.593809972423205
0,2019-04-27 13:00:00,30.908046364321624
0,2019-06-06 17:00:00,29.878845077280552
0,2019-02-23 05:00:00,29.369379811209317
0,2019-10-27 07:00:00,27.69774596531282
0,2019-07-01 11:00:00,26.891312377684248
0,2019-03-03 03:00:00,28.4127044320814
0,2019-09-30 11:00:00,26.01840223013629
0,2019-12-27 15:00:00,28.90002931915148
0,2019-08-28 22:00:00,28.121020063128643
0,2019-01-01 09:00:00,28.10353878172285
0,2019-04-15 20:00:00,29.009589484963286
0,2019-09-22 18:00:00,27.44032946039043
0,2019-04-23 15:00:00,30.995607263157837
0,2019-06-07 16:00:00,31.32663966452491
0,2019-11-11 05:00:00,28.911668563280827
0,2019-02-17 04:00:00,28.304003714840178
0,2019-05-23 04:00:00,29.170550423126087
0,2019-09-19 16:00:00,28.3803581580661
0,2019-11-27 05:00:00,29.905731404033652
